,0
0,1048808015964938
1,2903416522364971
2,6535298436643783
3,0364471243349457
4,9862252313257052
5,3405976143874001
6,4519016123693631
7,2503439503631682
8,2267710105940770
9,3224415356655580
10,3057188718614807
11,0517155355307078
12,2400911483430119
13,6547630839036017
14,2970551390843240
15,6578447600372539
16,4366732261389204
17,3946180363494860
18,8630728194548030
19,2102470407726802
20,5325440035473904
21,6794622915185159
22,5456237658132719
23,2359603996065755
24,1414741727275178
25,2234778428102550
26,5678243605460064
27,3056695127432911
28,8975592323807707
29,0776265935831372
30,2614744406607555
31,5526383460332378
32,4996091053878759
33,3078376864867526
34,4127354753135118
35,6832519607059036
36,8080945803303151
37,8109533360196619
38,5133916834625567
39,6156509933307243
40,4996734160632011
41,6564425041995316
42,3171248367642527
43,8738058687012139
44,7677279818472797
45,4175069034764259
46,3146531860527977
47,2657265135625993
48,8550971162837352
49,6880628732045924
50,7751984072554691
51,5007850894196444
52,5588091014009231
53,2495327404341149
54,3451466269572749
55,4011164128230924
56,6218967777630412
57,9704125905278773
58,3350119903495479
59,7390416147619446
60,3886712611757992
61,9043800166191561
62,4256483085616956
63,3281585283454985
64,9199148893356289
65,2578700144404800
66,6321676636193625
67,2048706172366367
68,5194562537283859
69,1783658679814263
70,9442826065341422
71,3241878195485973
72,6856157130437305
73,0865315341741765
74,0575667160905102
75,0513770505200043
76,8231159547990641
77,0312838190715662
78,4429828978351592
79,1658785104998931
80,8829792848536805
81,5875678751294224
82,5960974102571301
83,3189719051634665
84,6680356632730139
85,4921340394549245
86,7385883792624886
87,3773354236475553
88,1150082707390234
89,1173597651022014
90,4265004102490366
91,1871663739533378
92,0588527774815010
93,6648400086690137
94,6967504648901128
95,7442411485710574
96,7511312374795216
97,5620359266790501
98,2878525857807451
99,8313295480738032
