,0
0,7261628151334430
1,0479854777557016
2,9376359238443176
3,0612647538080082
4,1936547342978725
5,9655356620549397
6,6055773616660341
7,3927458584410491
8,3256062140638510
9,2339829142310760
10,9327173329561099
11,7478810804464054
12,4947891787244417
13,2107707592550055
14,3764150553908789
15,2223344027322671
16,6311786387582869
17,6778809047429890
18,6418711808050575
19,1595902438130772
20,0047688541180439
21,9819360443875331
22,8131572207239842
23,2224575369930012
24,6788947863048158
25,0397923948069690
26,0613707917803349
27,9961502533420669
28,5109911884566474
29,3734958898847058
30,8627099224335903
31,4068637625072604
32,3066980203753064
33,7619144693654827
34,3891450897370567
35,7970114585457261
36,5545006407615789
37,7381485367840499
38,1717463482151255
39,2100652456671568
40,7983558643856599
41,4756058389204564
42,3775617335462885
43,1886939214378140
44,8732272690265023
45,7561708512534413
46,9454329212153701
47,0816952548853040
48,7798723200936623
49,3820775754333816
50,8383471282004653
51,3066270632900420
52,9715974030451423
53,2714174059462444
54,1974188821438356
55,8596568228676820
56,1896514405880465
57,1436485623951645
58,0925768769790678
59,1298025007119630
60,9768700219492749
61,8844630785096947
62,8873706094524180
63,4260784595507233
64,8215754365980649
65,3200067308515123
66,1358392670632041
67,3706846291114747
68,9493448593690786
69,9114244640715077
70,9430138689219946
71,3535108882809239
72,2975070149037006
73,0162127360089625
74,5926533145006742
75,0897291971174045
76,2553754490715388
77,7574288881643267
78,1590479219133437
79,1107194715234856
80,6637126351943749
81,4793063003202322
82,9123636079585259
83,8870556978317000
84,3336925010648086
85,8168929338682063
86,5686148504443158
87,1196352295956788
88,4951179285879076
89,8664169441117482
90,5175924818753829
91,0520517205232499
92,9913679236745047
93,0346154558561168
94,1961059262254729
95,9156254620216391
96,2742831544064073
97,0692083522907038
98,2916840235736147
