,0
0,3909776080735271
1,1781693799683797
2,3710736362842934
3,4606246142841972
4,2006096724553210
5,0773948914322209
6,7155678774492000
7,4646148738607208
8,4109261310326480
9,5798338889765165
10,5177980302323822
11,2046981671187343
12,0053820007772005
13,7158057432437916
14,2020663504934219
15,8763574236513002
16,5116682938541081
17,0145442433706142
18,6671537492263094
19,0258844030604198
20,8972140763217377
21,1233156130663707
22,1945886683703701
23,3159100435446896
24,7214098465609388
25,3453163833110618
26,6666207712034183
27,1991742176699922
28,0956117373262604
29,2428151792713626
30,8597473049054728
31,4450395842375027
32,5243732207004083
33,2780090534877370
34,6967570711596065
35,1107010719486643
36,3459824970571567
37,0873693558323059
38,2377601975207604
39,3986808120771884
40,5842249606094980
41,4598238107622933
42,9742090948110017
43,4664701514303129
44,8188475000675337
45,5249429182229900
46,3333466607118191
47,6541181200341842
48,2507102865905963
49,5237535627178353
50,2513913538916954
51,3194932402580523
52,4661382578024132
53,4149814906786366
54,4494328303946478
55,9143368724662889
56,4385805895142325
57,2117651910340729
58,5457685717818972
59,7508779576352733
60,8409100702185968
61,6075564636607843
62,2688723320639663
63,1255270110503523
64,1972345525054059
65,8128302430118746
66,3745470149540939
67,7841103869154032
68,1550542923772116
69,2329875440704117
70,2335930131464891
71,3670279706386136
72,4203326795155880
73,0643205535014525
74,7141811368487014
75,0751163307734256
76,4762940910820774
77,5263869067762618
78,6290090639004596
79,1524444733156412
80,8342883361739081
81,3751609492049306
82,6610260636799744
83,3485939623614913
84,3774088633225921
85,6026679505108827
86,8571953244068598
87,9297265329891518
88,9488132180680912
89,2692516810689919
90,7138726557754661
91,1183524198654764
92,2046473694108264
93,1568432165307483
94,2850146297436793
95,0942825872136360
96,8383419160703069
97,1333492927266447
98,4191295466830127
99,4964844331191733
