,0
0,6880602655569729
1,3506391218002956
2,8055323136184595
3,6763327853452416
4,3246683197718111
5,7250468059476566
6,1682966336184874
7,1371573987063631
8,1184942167958634
9,9387909464059380
10,6800442072685268
11,1770002848986491
12,5493283201428571
13,0257540968113535
14,1275935652105959
15,4206613998602417
16,8448407032512419
17,8397396453209398
18,5612560998826098
19,3928605188660824
20,0737849601203161
21,7163717039353133
22,5222182427171497
23,1465034446263064
24,5014593844380028
25,5834346164614238
26,4504677216278968
27,6235690302506735
28,5672852682838022
29,1466206759539320
30,9568338246493587
31,7939017634049710
32,6715645007650482
33,3365375029723601
34,0278054122091940
35,0225515825120934
36,3908748382062851
37,9061294064223770
38,8105962281566036
39,9737543228759171
40,8685032805425734
41,0204977512052749
42,5472512244993546
43,5204014695557380
44,4820678026031281
45,2797288070744892
46,4284493226597009
47,5246022943300066
48,0705090269769228
49,0139109240245453
50,1933730859000512
51,8933884950667644
52,5724124903757842
53,9086186204048260
54,2582456631204400
55,1159954352174167
56,4446947795854189
57,2305518769010186
58,2115137917689655
59,1164500211646058
60,3910533965773430
61,5871245626115751
62,7897592687964012
63,0796977308756789
64,3755414918888447
65,0941082760926859
66,5168723444368496
67,5057754364981781
68,2188736885721242
69,9930315452844795
70,3059324458238110
71,7709505914296073
72,2033708685029423
73,8674975085488799
74,1109525021631011
75,9929035189946817
76,6496587970042087
77,3052579386325495
78,8375210112682781
79,0289495208554953
80,8306355113101814
81,7448379486432052
82,6366314107537617
83,0270661833822671
84,0992736452764550
85,2669928747407450
86,8505634095383289
87,8871736536044923
88,3269218860026555
89,7026313596468626
90,2585330510002189
91,2856693937783044
92,3878749665469459
93,7905667701769534
94,5729249229128871
95,4792955482152100
96,1292986021348016
97,8475304866655739
98,9410863737220242
99,3831408036637444
