,0
0,2316094170751949
1,8256568098151002
2,5504382837656473
3,5118428198177879
4,4436860841275628
5,0889836672240029
6,8741661858103617
7,4348885757947045
8,0618509402775224
9,0046249640629512
10,3626754379892089
11,3577967628416027
12,3188813809319468
13,7268417031126615
14,1410111662864630
15,4284333955006772
16,6078967748876171
17,6465172583349458
18,6820830740393500
19,5482271721916788
20,9854827501610868
21,7743112049924654
22,3688675516051889
23,1950508075947990
24,1935730154101158
25,7198839122729741
26,7487791828616118
27,9472797070089177
28,2535855962529404
29,4660433855798183
30,3543012935264915
31,9352017944659693
32,5016812257747289
33,2083043351544868
34,6115070918587521
35,5350749822007916
36,2883440351895167
37,9854238458577270
38,5680941524872085
39,8251926321102019
40,7722538544959705
41,6509960442502778
42,3858914223581195
43,9504461153751227
44,0023950321397451
45,6688041530466410
46,3295616000667012
47,9199772210973448
48,5680946454145360
49,5179048135412088
50,7664631236694308
51,4887562130702500
52,2603433458436438
53,0814947894209025
54,4071467514868919
55,8645283175493690
56,7363881469488210
57,2708482886921195
58,2586766800790204
59,8233055882071695
60,4959615851286654
61,5199440376465740
62,7853908129934448
63,9163718529870752
64,4292525365636154
65,4585253466628293
66,3620553457348403
67,8536113635924828
68,1856394278836668
69,4299603915739210
70,4825661121544683
71,5562746387565465
72,3810088438992371
73,8929218197089001
74,4305313620456233
75,2395537952539818
76,0486445417640290
77,3004130380690632
78,2136677343472870
79,0663218453318204
80,6050013705102457
81,6464993141431276
82,5464067545038775
83,9281522944369099
84,6580677601405775
85,9814042363730369
86,4132087001362623
87,0791082339645058
88,3636122087109794
89,8880074921989984
90,6979931694367304
91,1447746283394507
92,4600661822879971
93,0548722142838024
94,9770265249902187
95,2931918179902382
96,5165558919305750
97,4245215108740331
98,4988311066895705
99,2407428447632913
