,0
0,2602693368706804
1,1370984784456303
2,2436176783315749
3,9908042258225541
4,2912390244432645
5,6365162284093379
6,3395056316088979
7,0651075688988405
8,8577355400988841
9,1100476364702021
10,8632328159533071
11,6973820663339281
12,3478154614532513
13,0920629723928382
14,5726498090157951
15,8068967021078220
16,7048663877838481
17,9158158231779109
18,5691780670835782
19,8103998556619871
20,6448934297419314
21,5762548246076451
22,4618441212905355
23,2579601954596213
24,2839327656144178
25,6303297687237256
26,6171323341671821
27,5800175874658088
28,3477981724349561
29,3386594078244605
30,6217846985830016
31,8399881058983357
32,6773795080923981
33,9795783658971468
34,9811250530553083
35,5009442255294234
36,6816870689587735
37,0276583403489241
38,1611197174483443
39,1124111134306190
40,4753020984250324
41,2103216112004670
42,8651276483668080
43,5502111775606712
44,9449921130470441
45,0149726906206800
46,4950766674329529
47,1198843146263387
48,3269424921125406
49,4390073683610512
50,3402723372930090
51,5032809676969673
52,8659496864305621
53,6487633060907513
54,5202712903412385
55,1641169433303169
56,2628861259158973
57,1341470778292869
58,5084104783599564
59,3047726211027996
60,5051061708102914
61,3816726683009577
62,6866236850154260
63,4129724001987611
64,2481182425564161
65,4260111082051182
66,8599887140799088
67,6760906937208625
68,3747106487460025
69,5137817404959463
70,7019250325301611
71,5900963011960052
72,9936219395335027
73,6917116652167404
74,6366379017870124
75,2087127246109861
76,5467937882227675
77,1188799440810495
78,1374935968632125
79,4365661511320432
80,6678185902691635
81,7524497285649088
82,4994934381187990
83,1159840059123495
84,9860968235125158
85,2008125431826046
86,7249897840870537
87,0866205347972203
88,9756214150140645
89,6607268864945311
