,0
0,4256279833398263
1,5198880627063850
2,4065178015615979
3,1608062196337851
4,9092859070852767
5,5685898279302235
6,8578252701813423
7,4004535403450755
8,4576801028124503
9,9535897335897207
10,4258292196145617
11,3386249951714088
12,5138207824433367
13,2536230116026272
14,6732940162423405
15,5838785367664224
16,6599887542836981
17,3153931165773039
18,7323158600328509
19,8228010543041248
20,5740656339448561
21,6576515023904018
22,1454767270220104
23,3852560888851492
24,8186885140646968
25,5474659190408835
26,6283229356803322
27,3574904782555981
28,1265146759356028
29,3852028491893471
30,1302773092597063
31,9997871422362850
32,4764799865914384
33,3281946964172299
34,3755429557895237
35,4103236636522942
36,6376386862172669
37,3652671184120969
38,3512689932467320
39,5943181803964988
40,0202627724737454
41,5748049583605835
42,0482641180722186
43,6623534840976883
44,8226520527104927
45,0642418673482397
46,3254198738703536
47,6156546664055944
48,5290499042057589
49,0755288210417310
50,9311310817226781
51,8371650330571261
52,8253292050291316
53,5123336948991939
54,9528645605164487
55,7185025416007213
56,5517592571565458
57,6813932799267174
58,4143857573220326
59,2241341614468800
60,5629281988891437
61,8040998023074358
62,1069616863844738
63,7279178012336732
64,7122552927617910
65,8115820958390261
66,6150586582241018
67,1937258923837490
68,0998058195570736
69,6328420212181284
70,5522815415073059
71,4840064726256521
72,2311094074614215
73,5651326902924392
74,0616474769970457
75,6710912012052033
76,0360951033804105
77,2253520712024445
78,0914904378670435
79,3183895586263436
80,8012010064147260
81,8815335155942227
82,2826347258666997
83,1249884771676480
84,5365980970949716
85,7835619149066999
86,6891930557384789
87,9096024504515280
88,5820304582515435
89,8017993512298330
90,2939218082007504
91,8172124241767828
92,0659731944736389
93,0308582852306954
94,1994819710029365
95,2300280094545118
96,6588189278676621
97,6799776599317117
98,0591289638820618
99,7260077963144576
