,0
0,2302505447006633
1,8639950603854048
2,3954072189046165
3,9255856779100547
4,8686019355597417
5,6484218588053121
6,7659758489387356
7,0785051938150248
8,7281089484989218
9,1629689723349571
10,3891753417538363
11,1447975141452855
12,4755251182720144
13,7093805706043097
14,9190489322583975
15,2054623171764493
16,5901511067144019
17,0048549261262609
18,4334203159055767
19,8339172136930546
20,7587002081665911
21,3991445695081462
22,8486215358933890
23,7563987453189793
24,5058603540533124
25,3858010328968944
26,5073249089832251
27,7412174016769913
28,2892762571167069
29,1580834270657323
30,9474818254124304
31,7540571280471559
32,5892788473113264
33,8579685527310200
34,0619195815296471
35,1756549458816577
36,1192071158151545
37,3901317157203491
38,9213789315416977
39,3935651748470976
40,3611261597113820
41,0921086392370345
42,3777970267731343
43,6070280268935110
44,5549269896669107
45,0090899748648437
46,5290506044605110
47,8504489050993642
48,6468093522228177
49,7584415865388877
50,1479407050883691
51,4842733764531027
52,7274295997961188
53,1657893561568985
54,7852151945196465
55,9524925469588983
56,1608947907609178
57,9685485796085024
58,2408991231058279
59,3562032767127153
60,2161807925273410
61,2715394222171167
62,8149571973918042
63,3783212871067960
64,2855174035334778
65,4704465400011358
66,5633927174928633
67,9176719594431835
68,8399407321735975
69,6441173133501487
70,5911257275287120
71,0368255897576096
72,8001209726245510
73,5989233042856714
74,7918691843045991
75,7595333636841849
76,2968364807067338
77,4251298690385266
78,3352299366515964
79,9271886969897702
80,1003184503012396
81,1192737490168244
82,4739920753105018
83,3791986003544801
84,3095970241017527
85,8174411008021957
86,0004923271744434
87,5156164089432435
88,0843273931185918
89,5064863441344644
90,0808013899532778
91,6293291442552572
92,4385786922516848
93,1123962153173475
94,8704816502387557
95,3516851554274990
96,4358851779211294
97,1491944187053310
98,9357035017384643
99,2156210312944585
