,0
0,9179735778741467
1,3894622097517623
2,7782328060034978
3,8137584653204071
4,9961199993740323
5,1287479281990951
6,2959847345929365
7,2047233951021632
8,6155937639497516
9,2387955185502439
10,5016839015394547
11,9530065975903052
12,8054315662265191
13,7534841168255892
14,6454154048263145
15,4907195645708113
16,8202238208943023
17,7068648540073233
18,7475083040381574
19,5171484988159554
20,6383021762144230
21,4095321093396075
22,2623694283407305
23,8804746815321094
24,5260520898502257
25,7511274763693292
26,8054097421340072
27,5451127583047484
28,0164966065084195
29,1877841264550754
30,4166922845507601
31,5305070621567074
32,0042305180651766
33,7531637444907998
34,7199562550978496
35,2430484048508765
36,7284717480828084
37,7985065366684340
38,0234977100867589
39,8073303573679522
40,9784191929558104
41,3504274193684794
42,3721425931429602
43,8340540626164812
44,5633763429024541
45,5761956467234702
46,0965773984673376
47,9064767888093340
48,6187684824965648
49,6178330814144839
50,8075726836651130
51,1774654203813780
52,1894603811935769
53,4604517770104145
54,4694558255304400
55,1679486689581930
56,7120501499488345
57,4671775690334406
58,1321820478036793
59,5203318541119281
60,2246299367752231
61,0341938776315544
62,3405655129629711
63,0904981359987310
64,2476108672780213
65,6983415874704811
66,7368047039349168
67,1232156961278508
68,9237658656139251
69,2123365030515813
70,4836406900271376
71,5798244047692726
72,7671945473090510
73,4163879756935913
74,9924177207371692
75,7927868800339662
76,4624828839513902
77,3610262531647532
78,9576641024418122
79,9432065525541054
80,6472002498968010
81,6730686049255425
82,8225119267165636
83,3602262826352463
84,9696422050573770
85,3876752605313288
86,2069883404215099
87,7658998034219799
88,1211745530577271
89,3181695167717042
90,5340031923358121
91,3901367142857642
92,6583371968656852
93,7484071887086439
94,2373454332205980
95,2995437997000967
96,8800103074322967
97,7674018689701956
98,9218217176049553
99,3649322809075237
