,0
0,9375246302317772
1,3152041311943092
2,4353623807142918
3,6110419050119583
4,3159229557303396
5,1648810353760312
6,3471395432150092
7,5039409992847018
8,1342063302669283
9,7746358781255459
10,9512892707756969
11,0915687070195770
12,4068903193779093
13,4374918656241879
14,0473901040447812
15,8795823734042859
16,6207090944092820
17,9521646119786469
18,3494982072959140
19,9951288549021320
20,3305390900674832
21,6654924341615471
22,1078501992095596
23,3122691766255654
24,9831782694813481
25,3551809247862378
26,0625817989520541
27,1105199990571124
28,0982550255078545
29,3682743268696668
30,7435162514519377
31,2068340476477363
32,1768702491959341
33,9554636745216452
34,7135890334800223
35,2825364157697922
36,3527341405447315
37,7937525361167963
38,6533097100060916
39,9845322307114166
40,9478445196688883
41,7824824785994078
42,7775584432611868
43,8601479989110069
44,8225311897488790
45,0271842903270328
46,6597237943759822
47,7043053823250811
48,0115776710902545
49,9146660561423508
50,5594139449199514
51,2974172198660547
52,2329470715245984
53,8336705133403404
54,0384455492228279
55,4086846335875092
56,2222738235813129
57,1139285934032473
58,9248842407541042
59,7623751650258443
60,9815692736104311
61,2034607422210997
62,2996863322076939
63,5291164781345233
64,9928758732344366
65,4038653479176687
66,7771563532675615
67,2287005710639329
68,3639683273462361
69,6859235888404415
70,8588362716481924
71,6637449134450426
72,3124118595692286
73,0685947440843291
74,4762099940426163
75,6923553808016055
76,4054738146503695
77,7495729402863374
78,8843096222823803
79,9783560852644016
80,1713250447051507
81,2226422094152807
82,7698857382467031
83,6437957961133013
84,2408407341179334
85,6542625429665383
86,9985527608162183
87,8936455642324908
88,3133916929217420
89,7258679373419746
90,9591194886381671
91,1631238943341152
92,5823505442014380
93,1950124242747561
94,1360965206220385
95,3332143224735260
96,5733639342016958
97,2284132076169078
98,4641892135484287
99,6077250341207130
