,0
0,6922571767923420
1,2643277167697548
2,5996866094725044
3,1403715441701958
4,7736526899813288
5,7722952325100580
6,2110538573461886
7,5237858035699174
8,1894360566441296
9,3020876164196638
10,8604379826351440
11,7607651111619269
12,2302756561160804
13,4752130494155871
14,0574758575822571
15,7863514939024209
16,9373853760102806
17,7815309672113678
18,5673108770491112
19,8636942838445477
20,6009854924555046
21,0639546287060338
22,9954990087915654
23,6526337310731511
24,7136020582502092
25,1520714544492486
26,1694515784119751
27,1605331961852725
28,9225532686125475
29,1034449975741992
30,7736770914262333
31,6760299710047895
32,7402292955251337
33,7765070433541516
34,9632409046763256
35,6475449159903039
36,2528456367910899
37,9298544294588050
38,7525192541844267
39,2993471893400065
40,8246109223926480
41,9523516398079195
42,3155842037128407
43,6737249218821383
44,0221290226075451
45,4411504880578074
46,1355483895230525
47,2155850602268512
48,8768620537161642
49,8480008508757318
50,5935921596694874
51,6292879655540619
52,6101462103157416
53,1335748426615308
54,4312158184208542
55,6593222721731132
56,6423120995725999
57,0250625483575345
58,5027439416824412
59,0987041001151070
60,7390900272849699
61,5441592562287565
62,1647228499542326
63,4997927772311378
64,6405339510883203
65,1907915547207861
66,6133090623197897
67,7558531056409406
68,3561873885027021
69,8695520812750828
70,0025274238475995
71,9986621531942283
72,8915857060495609
73,8590492041554583
74,7098949002144654
75,4113513625156522
76,7996696632908127
77,4512658167877638
78,2346014398624345
79,1765239890846505
80,5241856017855252
81,0212277538092835
82,4231160378291465
83,8423348792125604
84,6993215095901023
85,2992779153442840
86,1209553588936712
87,6216579413770455
88,9646492923898649
89,5388683684010000
90,7024780289532391
91,7547788635768728
92,3967943593612229
93,0595159781454151
94,9162321378895527
95,8838215858149851
96,6223762316743262
97,0357994797448815
98,4462471311496150
99,9069808208981819
